"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-05-04","ssimonson","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","7.5516000000000005","0.075516"
"2026-05-04","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","25","requests","0.04","1.0000000000000002","1.0000000000000002","0","False","300","onepackius","","2523.7097399999966","25.237097400000007"
"2026-05-04","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity","","346.48149","3.4648148999999986"
"2026-05-04","mma-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","29.109614999999998","0.29109615"
"2026-05-04","luis-galicia-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity","","46.77157500000001","0.46771575000000004"
"2026-05-04","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity","","35.847045","0.35847045"
"2026-05-04","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","276.88883999999996","2.768888400000001"
"2026-05-04","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.6","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity","","170.24251500000003","1.7024251499999998"
"2026-05-04","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity","","283.6146899999999","2.8361469000000006"
"2026-05-04","tyescalante","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0.28","0","False","300","Experity","","277.923205","2.77923205"
"2026-05-04","luis-galicia-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","59.06047","0.5906047"
"2026-05-04","rroman-encora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","16.02111","0.1602111"
"2026-05-04","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","19.685645","0.19685645000000002"
"2026-05-04","iblatter-experity","copilot","copilot_premium_request","Code Review model","11","requests","0.04","0.43999999999999995","0","0.43999999999999995","True","300","Experity","","295.03425","2.9503425"
"2026-05-04","sausevak","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","93.081625","0.93081625"
"2026-05-04","Levoni","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","55.58889","0.5558889"
"2026-05-04","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","14.094395","0.14094395"
"2026-05-04","hdaum","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","36.566425","0.36566425"
"2026-05-04","leima2010","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","70.878465","0.70878465"
"2026-05-04","aswinkulath93","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","111.47227","1.1147227"
"2026-05-04","PhreighnQ","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","29.005515","0.29005515"
"2026-05-04","","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","0","Experity","","0","0"
"2026-05-04","zacharypollard","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","53.77743","0.5377743"
"2026-05-04","cloneluke","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","3.64651","0.0364651"
"2026-05-04","bwhiteOP","copilot","coding_agent_premium_request","Coding Agent model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","94.47851999999997","0.9447851999999999"
"2026-05-04","tarana88","copilot","copilot_premium_request","GPT-5.2","8","requests","0.04","0.32","0.32","0","False","300","Experity","","18.06182","0.1806182"
"2026-05-04","cloneluke","copilot","copilot_premium_request","GPT-5.2","16","requests","0.04","0.64","0.64","0","False","300","Experity","","15.607759999999999","0.1560776"
"2026-05-04","tdigambar","copilot","copilot_premium_request","GPT-5.3-Codex","2","requests","0.04","0.08","0.08","0","False","300","Experity","","10.069289999999999","0.1006929"
"2026-05-04","tdigambar","copilot","copilot_premium_request","GPT-5.4","3","requests","0.04","0.12","0.12","0","False","300","Experity","","13.78321","0.1378321"
"2026-05-04","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.4","3","requests","0.04","0.12","0.12","0","False","300","onepackius","","776.8658100000006","7.768658100000002"
"2026-05-04","Ayushojha1110","copilot","copilot_premium_request","GPT-5.4","1","requests","0.04","0.04","0.04","0","False","300","Experity","","27.232310000000002","0.27232310000000004"
"2026-05-05","hdaum","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity","","16.661852999999997","0.16661853"
"2026-05-05","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity","","6.6011175","0.066011175"
"2026-05-05","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","4.199999999999999","requests","0.04","0.168","0.168","0","False","300","Experity","","82.9470105","0.829470105"
"2026-05-05","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","6.300000000000001","requests","0.04","0.252","0.252","0","False","300","Experity","","120.05622899999997","1.2005622899999997"
"2026-05-05","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","31.728267000000002","0.31728267"
"2026-05-05","hdaum","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","109.50746399999998","1.0950746399999998"
"2026-05-05","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","36.912753","0.36912753000000004"
"2026-05-05","drakedub","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","1.8","requests","0.04","0.072","0.072","0","False","300","","","16.871778","0.16871778"
"2026-05-05","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","21.599999999999994","requests","0.04","0.8640000000000002","0.8640000000000002","0","False","300","Experity","","173.691441","1.7369144100000002"
"2026-05-05","cloneluke","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","15.300000000000004","requests","0.04","0.612","0.612","0","False","300","Experity","","137.5498845","1.3754988449999999"
"2026-05-05","hdaum","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.7","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","100.06787700000001","1.00067877"
"2026-05-05","narouz-makar","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","3.084102","0.03084102"
"2026-05-05","rafaelvandyke1","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.6","requests","0.04","0.144","0.144","0","False","300","Experity","","18.7025895","0.187025895"
"2026-05-05","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","11.700000000000003","requests","0.04","0.46799999999999986","0.46799999999999986","0","False","300","Experity","","48.07066949999999","0.480706695"
"2026-05-05","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.4","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","11.461716","0.11461716"
"2026-05-05","drakedub","copilot","copilot_premium_request","Auto: GPT-5.4","4.5","requests","0.04","0.18","0.18","0","False","300","","","49.07958300000001","0.49079582999999993"
"2026-05-05","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.4","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","5.499962999999999","0.05499963"
"2026-05-05","cloneluke","copilot","copilot_premium_request","Auto: GPT-5.4","8.100000000000001","requests","0.04","0.32399999999999995","0.32399999999999995","0","False","300","Experity","","122.95442249999998","1.2295442250000002"
"2026-05-05","hdaum","copilot","copilot_premium_request","Auto: GPT-5.4","4.5","requests","0.04","0.18","0.18","0","False","300","Experity","","355.88148749999993","3.5588148750000017"
"2026-05-05","jmunsch","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","54.07739499999999","0.5407739500000001"
"2026-05-05","bstock21","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","onepackius","","72.12879500000001","0.72128795"
"2026-05-05","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","3.6300000000000003","requests","0.04","0.1452","0.1452","0","False","300","Experity","","457.57371499999994","4.575737149999998"
"2026-05-05","luis-galicia-experity","copilot","copilot_premium_request","Claude Haiku 4.5","2.31","requests","0.04","0.09240000000000001","0.09240000000000001","0","False","300","Experity","","58.05100999999999","0.5805101"
"2026-05-05","tyescalante","copilot","copilot_premium_request","Claude Haiku 4.5","1.9800000000000002","requests","0.04","0.0792","0.0792","0","False","300","Experity","","162.495575","1.62495575"
"2026-05-05","sausevak","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","onepackius","","23.119065000000003","0.23119064999999997"
"2026-05-05","mma-exp","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","39.554990000000004","0.39554990000000007"
"2026-05-05","JoshMalan1","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","83.75929500000001","0.83759295"
"2026-05-05","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","1.9800000000000002","requests","0.04","0.0792","0.0792","0","False","300","Experity","","100.49049","1.0049049"
"2026-05-05","sam-harris-experity","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0","0.84","True","300","Experity","","126.32047500000002","1.26320475"
"2026-05-05","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","24","requests","0.04","0.96","0.96","0","False","300","Experity","","514.4976750000001","5.14497675"
"2026-05-05","sam-harris-experity","copilot","copilot_premium_request","Claude Opus 4.6","68.999999999","requests","0.04","2.7599999990000015","2.7599999990000015","0","False","300","Experity","","1999.4881249999996","19.99488125000001"
"2026-05-05","kvalani","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity","","112.677925","1.12677925"
"2026-05-05","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","10903.596474999997","109.03596474999998"
"2026-05-05","adamkenvin","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","Experity","","565.4985499999998","5.6549854999999996"
"2026-05-05","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","45","requests","0.04","1.8000000000000007","1.8000000000000007","0","False","300","Experity","","210.74189999999996","2.107419"
"2026-05-05","bwhiteOP","copilot","copilot_premium_request","Claude Opus 4.6","54","requests","0.04","2.160000000000001","2.160000000000001","0","False","300","Experity","","1602.886325","16.02886325"
"2026-05-05","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","Experity","","329.2962999999999","3.292963000000001"
"2026-05-05","tyescalante","copilot","copilot_premium_request","Claude Opus 4.6","24","requests","0.04","0.96","0.96","0","False","300","Experity","","1425.8335249999998","14.258335250000002"
"2026-05-05","PVMisCthulhu","copilot","copilot_premium_request","Claude Opus 4.6","75","requests","0.04","3.0000000000000018","3.0000000000000018","0","False","300","Experity","","5454.990550000001","54.54990550000002"
"2026-05-05","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","18","requests","0.04","0.72","0.72","0","False","300","Experity","","297.50685000000004","2.9750684999999994"
"2026-05-05","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","342","requests","0.04","13.67999999999997","0","13.67999999999997","True","300","Experity","","2871.520950000002","28.715209500000014"
